Name,Technology,Perfect,Resources,Alien,Aquarium,Aruldite,Bethlium,Bone,Herbirite,Maamite,Moonlite,Moron,Onion,Paladium,Parasite,Planetarium,Rock,Slate,Solarium,Tedium,Valium,Wood,Yeridium
335,NuclearMissile,FALSE,"((""Paladium"", 2.5),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1.5,0,0
336,NuclearMissile,FALSE,"((""Bethlium"", 1.5),(""Moron"", 4),(""Paladium"", 2))",0,0,0,1.5,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
337,NuclearMissile,FALSE,"((""Alien"", 3),(""Bethlium"", 1.5))",3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Saucer,FALSE,"((""Alien"", 5),(""Slate"", 2.5))",5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
339,Saucer,FALSE,"((""Alien"", 5),(""Solarium"", 2.5))",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
340,Saucer,TRUE,"((""Alien"", 5),(""Moron"", 2.5))",5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
341,Saucer,FALSE,"((""Moron"", 7.5))",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
342,Saucer,FALSE,"((""Alien"", 6),(""Moron"", 2))",6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
343,Saucer,TRUE,"((""Alien"", 5),(""Aquarium"", 2.5))",5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Saucer,FALSE,"((""Alien"", 5),(""Paladium"", 2.5))",5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0
345,Saucer,FALSE,"((""Moron"", 2.5),(""Paladium"", 5))",0,0,0,0,0,0,0,0,2.5,0,5,0,0,0,0,0,0,0,0,0
346,Saucer,FALSE,"((""Alien"", 7))",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Saucer,FALSE,"((""Alien"", 4))",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Stick,FALSE,"((""Wood"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
349,Stick,FALSE,"((""Bone"", 1.5))",0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Stick,FALSE,"((""Rock"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0
351,Stick,TRUE,"((""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
352,Stick,FALSE,"((""Solarium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
353,Stick,FALSE,"((""Aquarium"", 1.5))",0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Stick,TRUE,"((""Planetarium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
355,Stick,TRUE,"((""Moonlite"", 1.5))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
356,Stick,FALSE,"((""Herbirite"", 1.5))",0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Stick,FALSE,"((""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
358,Stick,FALSE,"((""Bethlium"", 1.5))",0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Stick,FALSE,"((""Parasite"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
360,Spear,FALSE,"((""Wood"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
361,Spear,FALSE,"((""Rock"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0
362,Spear,TRUE,"((""Bone"", 0.5),(""Moonlite"", 1))",0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363,Spear,TRUE,"((""Moonlite"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0
364,Spear,TRUE,"((""Moonlite"", 1),(""Rock"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0
365,Spear,FALSE,"((""Moonlite"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0
366,Spear,FALSE,"((""Bone"", 0.5),(""Solarium"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
367,Spear,FALSE,"((""Solarium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0
368,Spear,FALSE,"((""Aquarium"", 1),(""Wood"", 0.5))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
369,Spear,FALSE,"((""Bone"", 1.5))",0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Spear,FALSE,"((""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
371,Spear,FALSE,"((""Bone"", 1),(""Rock"", 0.5))",0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
372,Spear,FALSE,"((""Bone"", 0.5),(""Wood"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,Spear,TRUE,"((""Rock"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0
374,Spear,TRUE,"((""Bone"", 0.5),(""Planetarium"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,Spear,TRUE,"((""Planetarium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0
376,Spear,TRUE,"((""Planetarium"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0
377,Spear,FALSE,"((""Bone"", 0.5),(""Valium"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
378,Spear,FALSE,"((""Moonlite"", 1),(""Valium"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0
379,Spear,FALSE,"((""Bone"", 0.5),(""Herbirite"", 1))",0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Spear,FALSE,"((""Parasite"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0
381,Spear,FALSE,"((""Moonlite"", 1),(""Parasite"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0
382,Spear,FALSE,"((""Parasite"", 0.5),(""Planetarium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0
383,Spear,FALSE,"((""Aruldite"", 0.5),(""Planetarium"", 1))",0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
384,Spear,FALSE,"((""Planetarium"", 1),(""Solarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0
385,Spear,FALSE,"((""Onion"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0
386,Spear,FALSE,"((""Moonlite"", 1.5))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
387,Spear,FALSE,"((""Bethlium"", 0.5),(""Moonlite"", 1))",0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,Spear,FALSE,"((""Moonlite"", 1),(""Solarium"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0
389,Spear,FALSE,"((""Planetarium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
390,BowandArrow,FALSE,"((""Moonlite"", 0.5),(""Wood"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0
391,BowandArrow,FALSE,"((""Moonlite"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0
392,BowandArrow,FALSE,"((""Bone"", 1),(""Moonlite"", 0.5))",0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
393,BowandArrow,FALSE,"((""Bone"", 0.5),(""Moonlite"", 1))",0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,BowandArrow,FALSE,"((""Rock"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0
395,BowandArrow,FALSE,"((""Rock"", 1),(""Slate"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0
396,BowandArrow,FALSE,"((""Slate"", 0.5),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0
397,BowandArrow,FALSE,"((""Moonlite"", 0.5),(""Rock"", 0.5),(""Slate"", 0.5))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0
398,BowandArrow,FALSE,"((""Bethlium"", 0.5),(""Bone"", 0.5),(""Moonlite"", 0.5))",0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
399,BowandArrow,FALSE,"((""Bethlium"", 0.5),(""Moonlite"", 0.5),(""Wood"", 0.5))",0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0
400,BowandArrow,FALSE,"((""Bone"", 0.5),(""Planetarium"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
401,BowandArrow,FALSE,"((""Planetarium"", 0.5),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0
402,BowandArrow,FALSE,"((""Planetarium"", 0.5),(""Rock"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
403,BowandArrow,FALSE,"((""Bone"", 0.5),(""Planetarium"", 0.5),(""Rock"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
404,BowandArrow,FALSE,"((""Bone"", 0.5),(""Rock"", 0.5),(""Valium"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
405,BowandArrow,FALSE,"((""Rock"", 0.5),(""Solarium"", 0.5),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0
406,BowandArrow,FALSE,"((""Moonlite"", 1),(""Parasite"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0
407,BowandArrow,FALSE,"((""Moonlite"", 0.5),(""Parasite"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0
408,BowandArrow,FALSE,"((""Parasite"", 1),(""Planetarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
409,BowandArrow,FALSE,"((""Parasite"", 0.5),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0
410,BowandArrow,FALSE,"((""Moonlite"", 0.5),(""Rock"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0
411,BowandArrow,FALSE,"((""Moonlite"", 1),(""Rock"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0
412,BowandArrow,FALSE,"((""Bone"", 0.5),(""Valium"", 1))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413,BowandArrow,FALSE,"((""Bone"", 1),(""Valium"", 0.5))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
414,BowandArrow,FALSE,"((""Moonlite"", 0.5),(""Valium"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0
415,BowandArrow,FALSE,"((""Bone"", 1),(""Planetarium"", 0.5))",0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
416,BowandArrow,FALSE,"((""Rock"", 1),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0
417,BowandArrow,FALSE,"((""Moonlite"", 1),(""Valium"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0
418,BowandArrow,TRUE,"((""Bone"", 0.5),(""Moonlite"", 0.5),(""Valium"", 0.5))",0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0
419,BowandArrow,FALSE,"((""Planetarium"", 0.5),(""Rock"", 0.5),(""Tedium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0
420,BowandArrow,FALSE,"((""Herbirite"", 0.5),(""Planetarium"", 0.5),(""Valium"", 0.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
421,BowandArrow,TRUE,"((""Parasite"", 0.5),(""Planetarium"", 0.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0
422,BowandArrow,TRUE,"((""Moonlite"", 0.5),(""Parasite"", 0.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0
423,BowandArrow,FALSE,"((""Bone"", 0.5),(""Planetarium"", 0.5),(""Rock"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
424,BoilingOil,FALSE,"((""Aruldite"", 2),(""Rock"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425,BoilingOil,FALSE,"((""Aruldite"", 2),(""Moonlite"", 1))",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,BoilingOil,FALSE,"((""Aruldite"", 2),(""Planetarium"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
427,BoilingOil,FALSE,"((""Aruldite"", 3))",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,BoilingOil,FALSE,"((""Bethlium"", 2),(""Moonlite"", 1))",0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,BoilingOil,FALSE,"((""Bone"", 2),(""Valium"", 1))",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
430,BoilingOil,FALSE,"((""Rock"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
431,BoilingOil,TRUE,"((""Bethlium"", 2),(""Valium"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
432,BoilingOil,TRUE,"((""Solarium"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
433,BoilingOil,FALSE,"((""Herbirite"", 2),(""Valium"", 1))",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
434,BoilingOil,FALSE,"((""Planetarium"", 1),(""Solarium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
435,BoilingOil,FALSE,"((""Planetarium"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
436,BoilingOil,FALSE,"((""Aquarium"", 2),(""Valium"", 1))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437,BoilingOil,FALSE,"((""Valium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
438,BoilingOil,FALSE,"((""Bethlium"", 2),(""Slate"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439,BoilingOil,FALSE,"((""Slate"", 1),(""Solarium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
440,BoilingOil,FALSE,"((""Bethlium"", 3))",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,BoilingOil,FALSE,"((""Parasite"", 1),(""Slate"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
442,BoilingOil,TRUE,"((""Bethlium"", 2),(""Parasite"", 1))",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
443,BoilingOil,TRUE,"((""Aruldite"", 2),(""Parasite"", 1))",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
444,BoilingOil,TRUE,"((""Parasite"", 1),(""Solarium"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
445,BoilingOil,FALSE,"((""Aquarium"", 1),(""Solarium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
446,BoilingOil,FALSE,"((""Parasite"", 3))",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
447,BoilingOil,FALSE,"((""Solarium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
448,BoilingOil,FALSE,"((""Solarium"", 2),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
449,BoilingOil,FALSE,"((""Bethlium"", 2),(""Wood"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,BoilingOil,FALSE,"((""Aruldite"", 2),(""Wood"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,BoilingOil,FALSE,"((""Bone"", 1),(""Solarium"", 2))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
452,BoilingOil,FALSE,"((""Bethlium"", 1),(""Solarium"", 2))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
453,BoilingOil,FALSE,"((""Aruldite"", 2),(""Solarium"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
454,BoilingOil,FALSE,"((""Aruldite"", 1),(""Bethlium"", 2))",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,BoilingOil,FALSE,"((""Aruldite"", 2),(""Herbirite"", 1))",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,BoilingOil,FALSE,"((""Bethlium"", 2),(""Moron"", 1))",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
457,BoilingOil,FALSE,"((""Aruldite"", 2),(""Moron"", 1))",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,BoilingOil,FALSE,"((""Aquarium"", 1),(""Aruldite"", 2))",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,BoilingOil,FALSE,"((""Aruldite"", 2),(""Onion"", 1))",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,BoilingOil,FALSE,"((""Parasite"", 1))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461,BoilingOil,FALSE,"((""Bethlium"", 2),(""Tedium"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462,BoilingOil,FALSE,"((""Bethlium"", 2),(""Onion"", 1))",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463,BoilingOil,FALSE,"((""Onion"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
464,Crossbow,FALSE,"((""Bethlium"", 1),(""Bone"", 0.5))",0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Crossbow,FALSE,"((""Bethlium"", 0.5),(""Wood"", 1))",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Wood"", 1))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,Crossbow,FALSE,"((""Aquarium"", 1),(""Wood"", 0.5))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
468,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Wood"", 1))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469,Crossbow,FALSE,"((""Aruldite"", 1),(""Wood"", 0.5))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
470,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Rock"", 1))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
471,Crossbow,FALSE,"((""Rock"", 1),(""Solarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0
472,Crossbow,FALSE,"((""Bethlium"", 1),(""Rock"", 0.5))",0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
473,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Aruldite"", 1))",0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Crossbow,FALSE,"((""Aquarium"", 1),(""Aruldite"", 0.5))",0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Bethlium"", 1))",0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Crossbow,FALSE,"((""Bethlium"", 0.5),(""Bone"", 1))",0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Bone"", 1))",0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Crossbow,FALSE,"((""Bone"", 1),(""Solarium"", 0.5))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
479,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Solarium"", 1))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
480,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Bone"", 1))",0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Crossbow,FALSE,"((""Solarium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0
482,Crossbow,FALSE,"((""Slate"", 0.5),(""Solarium"", 0.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0
483,Crossbow,FALSE,"((""Bone"", 0.5),(""Moonlite"", 0.5),(""Solarium"", 0.5))",0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0
484,Crossbow,TRUE,"((""Paladium"", 0.5),(""Solarium"", 0.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0
485,Crossbow,TRUE,"((""Aquarium"", 0.5),(""Bethlium"", 0.5),(""Wood"", 0.5))",0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
486,Crossbow,TRUE,"((""Aquarium"", 0.5),(""Aruldite"", 0.5),(""Bone"", 0.5))",0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Bone"", 0.5),(""Wood"", 0.5))",0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
488,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Moonlite"", 0.5),(""Wood"", 0.5))",0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0
489,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Herbirite"", 0.5),(""Wood"", 0.5))",0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
490,Crossbow,FALSE,"((""Bethlium"", 0.5),(""Herbirite"", 0.5),(""Paladium"", 0.5))",0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
491,Crossbow,FALSE,"((""Paladium"", 0.5),(""Rock"", 1))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0
492,Crossbow,FALSE,"((""Paladium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0
493,Crossbow,FALSE,"((""Paladium"", 0.5),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0
494,Crossbow,FALSE,"((""Paladium"", 1),(""Rock"", 0.5))",0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0
495,Crossbow,FALSE,"((""Bethlium"", 0.5),(""Paladium"", 1))",0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
496,Crossbow,FALSE,"((""Paladium"", 0.5),(""Rock"", 0.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0
497,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Planetarium"", 0.5),(""Rock"", 0.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
498,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Bone"", 0.5),(""Solarium"", 0.5))",0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
499,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Bone"", 0.5),(""Planetarium"", 0.5))",0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
500,Crossbow,TRUE,"((""Aquarium"", 0.5),(""Aruldite"", 0.5),(""Rock"", 0.5))",0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
501,Crossbow,FALSE,"((""Solarium"", 0.5),(""Wood"", 0.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5
502,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Wood"", 0.5),(""Yeridium"", 0.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
503,Crossbow,FALSE,"((""Aquarium"", 0.5),(""Aruldite"", 0.5),(""Yeridium"", 0.5))",0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
504,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Rock"", 0.5),(""Tedium"", 0.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0
